account_id,signup_date,country,industry,company_size,first_touch_channel,first_touch_campaign_id,trial_days
A11943,2024-06-04,Canada,Professional Services,51-200,Organic Search,ORG_SEO,14
A01547,2024-06-04,Canada,Home Services,6-20,Email,EML_Reactivation,14
A05937,2024-06-04,Australia,Technology,6-20,Organic Search,ORG_SEO,14
A11976,2024-06-04,Canada,Technology,6-20,Organic Search,ORG_SEO,14
A05041,2024-06-04,Canada,Professional Services,201+,Paid Social,SOC_Retargeting,14
A04004,2024-06-04,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A08159,2024-06-04,United States,Home Services,201+,Paid Search,PS_Brand,14
A05966,2024-06-04,Canada,Technology,21-50,Partner,PART_Consultants,14
A08508,2024-06-04,United States,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A00192,2024-06-04,Canada,Technology,1-5,Organic Search,ORG_SEO,14
A11253,2024-06-04,United States,Home Services,21-50,Organic Search,ORG_SEO,14
A11131,2024-06-04,Canada,Home Services,6-20,Direct,DIR_None,14
A09948,2024-06-04,United States,Technology,1-5,Paid Social,SOC_Video,14
A06552,2024-06-04,United States,Technology,6-20,Paid Search,PS_Competitor,14
A01091,2024-06-04,United States,Professional Services,6-20,Paid Search,PS_Competitor,14
A03665,2024-06-04,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A10892,2024-06-05,United Kingdom,Professional Services,21-50,Organic Search,ORG_SEO,14
A04361,2024-06-05,United Kingdom,Retail,1-5,Organic Search,ORG_SEO,14
A02986,2024-06-05,United States,Retail,1-5,Direct,DIR_None,14
A04562,2024-06-05,Canada,Healthcare,21-50,Paid Search,PS_NonBrand,14
A00701,2024-06-05,United States,Home Services,1-5,Paid Social,SOC_Retargeting,14
A06088,2024-06-05,United States,Home Services,6-20,Direct,DIR_None,14
A01984,2024-06-05,United Kingdom,Professional Services,6-20,Referral,REF_Customer,14
A04047,2024-06-05,United Kingdom,Education,51-200,Paid Social,SOC_Retargeting,14
A00753,2024-06-05,United States,Technology,21-50,Paid Social,SOC_Retargeting,14
A11536,2024-06-05,United States,Retail,1-5,Partner,PART_Consultants,14
A05298,2024-06-05,United States,Home Services,1-5,Paid Search,PS_Brand,14
A00771,2024-06-05,United States,Retail,201+,Paid Social,SOC_Video,14
A08078,2024-06-05,United States,Education,1-5,Referral,REF_Customer,14
A07858,2024-06-05,United Kingdom,Retail,6-20,Partner,PART_Consultants,14
A06931,2024-06-05,United States,Healthcare,6-20,Direct,DIR_None,14
A02630,2024-06-05,Canada,Technology,51-200,Paid Social,SOC_Video,14
A11025,2024-06-05,Canada,Technology,1-5,Paid Social,SOC_Video,14
A09251,2024-06-05,United States,Professional Services,6-20,Paid Search,PS_NonBrand,14
A03334,2024-06-05,United States,Home Services,201+,Paid Social,SOC_Retargeting,14
A04484,2024-06-05,Canada,Home Services,1-5,Organic Search,ORG_SEO,14
A01081,2024-06-06,United States,Technology,1-5,Paid Social,SOC_Video,14
A07797,2024-06-06,Canada,Home Services,1-5,Referral,REF_Customer,14
A00562,2024-06-06,United States,Healthcare,1-5,Paid Search,PS_Brand,14
A08961,2024-06-06,United Kingdom,Healthcare,1-5,Paid Social,SOC_Retargeting,14
A10264,2024-06-06,United Kingdom,Healthcare,21-50,Partner,PART_Consultants,14
A07015,2024-06-06,United States,Retail,6-20,Organic Search,ORG_SEO,14
A00893,2024-06-06,United Kingdom,Healthcare,21-50,Paid Search,PS_NonBrand,14
A03702,2024-06-06,United States,Retail,1-5,Email,EML_Reactivation,14
A02917,2024-06-06,Canada,Professional Services,1-5,Partner,PART_Consultants,14
A06760,2024-06-06,United States,Healthcare,51-200,Paid Search,PS_NonBrand,14
A08562,2024-06-06,United Kingdom,Professional Services,1-5,Direct,DIR_None,14
A04964,2024-06-06,Canada,Technology,21-50,Direct,DIR_None,14
A10545,2024-06-06,United States,Home Services,6-20,Paid Search,PS_Competitor,14
A05785,2024-06-06,Canada,Technology,21-50,Paid Social,SOC_Prospecting,14
A05773,2024-06-06,Canada,Retail,1-5,Referral,REF_Customer,14
A04958,2024-06-06,Australia,Education,6-20,Paid Social,SOC_Prospecting,14
A10189,2024-06-06,United States,Healthcare,21-50,Paid Search,PS_NonBrand,14
A10843,2024-06-06,Australia,Healthcare,21-50,Referral,REF_Customer,14
A03003,2024-06-07,United Kingdom,Healthcare,6-20,Paid Search,PS_NonBrand,14
A09209,2024-06-07,United States,Healthcare,201+,Referral,REF_Customer,14
A09303,2024-06-07,Canada,Healthcare,21-50,Paid Social,SOC_Retargeting,14
A08025,2024-06-07,United States,Home Services,6-20,Direct,DIR_None,14
A06619,2024-06-07,Canada,Healthcare,51-200,Paid Social,SOC_Retargeting,14
A10905,2024-06-07,Canada,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A03063,2024-06-07,Canada,Retail,6-20,Paid Social,SOC_Prospecting,14
A09760,2024-06-07,United States,Retail,51-200,Direct,DIR_None,14
A05212,2024-06-07,Australia,Healthcare,21-50,Partner,PART_Community,14
A02844,2024-06-07,United States,Professional Services,51-200,Referral,REF_Customer,14
A06597,2024-06-07,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A06260,2024-06-07,Canada,Home Services,21-50,Partner,PART_Consultants,14
A10374,2024-06-07,United States,Healthcare,201+,Paid Search,PS_Competitor,14
A02806,2024-06-07,Canada,Home Services,1-5,Partner,PART_Community,14
A10301,2024-06-07,United States,Healthcare,1-5,Direct,DIR_None,14
A01939,2024-06-07,United States,Education,51-200,Referral,REF_Customer,14
A11337,2024-06-07,United States,Healthcare,21-50,Direct,DIR_None,14
A04520,2024-06-07,United States,Retail,1-5,Referral,REF_Customer,14
A00946,2024-06-07,Canada,Retail,1-5,Paid Social,SOC_Retargeting,14
A04872,2024-06-07,Canada,Education,6-20,Referral,REF_Customer,14
A09198,2024-06-07,United States,Technology,51-200,Direct,DIR_None,14
A00953,2024-06-07,Canada,Retail,6-20,Paid Search,PS_NonBrand,14
A02939,2024-06-07,United States,Professional Services,6-20,Partner,PART_Community,14
A09567,2024-06-07,Canada,Retail,1-5,Referral,REF_Customer,14
A06127,2024-06-07,United States,Retail,1-5,Paid Search,PS_NonBrand,14
A08894,2024-06-07,Australia,Healthcare,51-200,Direct,DIR_None,14
A01741,2024-06-07,Canada,Education,1-5,Paid Social,SOC_Prospecting,14
A04692,2024-06-07,Australia,Home Services,1-5,Partner,PART_Community,14
A03608,2024-06-08,United Kingdom,Home Services,1-5,Paid Social,SOC_Video,14
A01693,2024-06-08,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A04712,2024-06-08,Canada,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A02664,2024-06-08,United States,Technology,21-50,Paid Social,SOC_Video,14
A06136,2024-06-08,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A08685,2024-06-08,United States,Healthcare,1-5,Organic Search,ORG_SEO,14
A06479,2024-06-08,Canada,Home Services,21-50,Referral,REF_Customer,14
A06542,2024-06-08,United States,Education,6-20,Referral,REF_Customer,14
A05045,2024-06-08,Canada,Professional Services,1-5,Referral,REF_Customer,14
A01639,2024-06-08,Canada,Technology,1-5,Direct,DIR_None,14
A09002,2024-06-08,Australia,Education,6-20,Partner,PART_Community,14
A11964,2024-06-08,Australia,Technology,21-50,Direct,DIR_None,14
A01050,2024-06-08,Canada,Professional Services,21-50,Organic Search,ORG_SEO,14
A11944,2024-06-08,United States,Education,6-20,Paid Search,PS_Competitor,14
A08564,2024-06-08,United States,Professional Services,1-5,Email,EML_Nurture,14
A01785,2024-06-08,Canada,Technology,21-50,Direct,DIR_None,14
A03649,2024-06-08,United States,Technology,201+,Referral,REF_Customer,14
A09413,2024-06-08,United States,Professional Services,6-20,Partner,PART_Community,14
A00727,2024-06-08,United States,Technology,1-5,Direct,DIR_None,14
A11829,2024-06-08,United States,Home Services,6-20,Paid Search,PS_NonBrand,14
A05566,2024-06-08,Australia,Home Services,201+,Paid Search,PS_Competitor,14
A05333,2024-06-08,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A09449,2024-06-09,Canada,Professional Services,1-5,Partner,PART_Community,14
A06215,2024-06-09,United States,Healthcare,21-50,Direct,DIR_None,14
A00254,2024-06-09,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A02024,2024-06-09,Canada,Professional Services,6-20,Paid Search,PS_Competitor,14
A00952,2024-06-09,Canada,Home Services,51-200,Organic Search,ORG_SEO,14
A02712,2024-06-09,United States,Home Services,21-50,Referral,REF_Customer,14
A02406,2024-06-09,Canada,Education,21-50,Direct,DIR_None,14
A08648,2024-06-09,Canada,Education,201+,Partner,PART_Consultants,14
A02959,2024-06-09,Canada,Technology,51-200,Direct,DIR_None,14
A05828,2024-06-09,Canada,Retail,51-200,Paid Social,SOC_Retargeting,14
A07695,2024-06-09,Canada,Home Services,201+,Partner,PART_Consultants,14
A11226,2024-06-09,Australia,Technology,21-50,Paid Search,PS_NonBrand,14
A11320,2024-06-09,United States,Education,1-5,Paid Search,PS_NonBrand,14
A05932,2024-06-09,Canada,Retail,1-5,Paid Search,PS_Brand,14
A03434,2024-06-09,Canada,Retail,51-200,Direct,DIR_None,14
A03728,2024-06-10,Canada,Technology,6-20,Referral,REF_Customer,14
A03050,2024-06-10,United States,Technology,1-5,Email,EML_Reactivation,14
A00284,2024-06-10,United States,Professional Services,1-5,Paid Search,PS_Brand,14
A02874,2024-06-10,United Kingdom,Technology,6-20,Paid Social,SOC_Prospecting,14
A05522,2024-06-10,Canada,Home Services,21-50,Paid Social,SOC_Prospecting,14
A04166,2024-06-10,United States,Retail,1-5,Organic Search,ORG_SEO,14
A08290,2024-06-10,United States,Professional Services,51-200,Paid Search,PS_Competitor,14
A10767,2024-06-10,United States,Technology,6-20,Direct,DIR_None,14
A06467,2024-06-10,United States,Retail,21-50,Paid Search,PS_NonBrand,14
A03764,2024-06-10,Canada,Home Services,21-50,Paid Social,SOC_Video,14
A02544,2024-06-10,United States,Technology,1-5,Direct,DIR_None,14
A06973,2024-06-10,Australia,Education,51-200,Organic Search,ORG_SEO,14
A10802,2024-06-10,Australia,Technology,1-5,Referral,REF_Customer,14
A10784,2024-06-10,Canada,Technology,51-200,Organic Search,ORG_SEO,14
A06330,2024-06-10,United States,Technology,21-50,Paid Search,PS_Competitor,14
A10236,2024-06-10,Canada,Healthcare,6-20,Paid Search,PS_NonBrand,14
A05934,2024-06-10,Canada,Technology,21-50,Email,EML_Reactivation,14
A09874,2024-06-10,United States,Technology,1-5,Partner,PART_Consultants,14
A02713,2024-06-10,United States,Retail,6-20,Direct,DIR_None,14
A08258,2024-06-10,United States,Professional Services,6-20,Paid Social,SOC_Video,14
A09513,2024-06-11,Australia,Retail,1-5,Direct,DIR_None,14
A09767,2024-06-11,Canada,Healthcare,1-5,Paid Search,PS_Brand,14
A02374,2024-06-11,Australia,Retail,51-200,Organic Search,ORG_SEO,14
A11249,2024-06-11,United States,Education,1-5,Paid Search,PS_Competitor,14
A10465,2024-06-11,Australia,Home Services,21-50,Organic Search,ORG_SEO,14
A01859,2024-06-11,United States,Home Services,1-5,Paid Social,SOC_Video,14
A11163,2024-06-11,United States,Professional Services,6-20,Paid Search,PS_NonBrand,14
A04555,2024-06-11,United States,Healthcare,1-5,Direct,DIR_None,14
A03747,2024-06-11,United Kingdom,Education,1-5,Paid Social,SOC_Video,14
A04151,2024-06-11,Australia,Professional Services,6-20,Paid Search,PS_NonBrand,14
A09728,2024-06-11,Australia,Healthcare,1-5,Email,EML_Nurture,14
A04934,2024-06-11,Canada,Education,21-50,Paid Social,SOC_Video,14
A05854,2024-06-11,United Kingdom,Home Services,51-200,Paid Search,PS_Brand,14
A07814,2024-06-11,Canada,Retail,51-200,Organic Search,ORG_SEO,14
A07946,2024-06-11,Canada,Retail,6-20,Referral,REF_Customer,14
A09452,2024-06-11,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A07028,2024-06-11,Australia,Technology,6-20,Organic Search,ORG_SEO,14
A11979,2024-06-11,Canada,Healthcare,1-5,Organic Search,ORG_SEO,14
A05496,2024-06-11,United States,Education,1-5,Paid Search,PS_Competitor,14
A05312,2024-06-11,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A11852,2024-06-11,Canada,Professional Services,21-50,Paid Social,SOC_Video,14
A04017,2024-06-11,United States,Retail,6-20,Organic Search,ORG_SEO,14
A08784,2024-06-12,Australia,Healthcare,51-200,Paid Social,SOC_Prospecting,14
A05860,2024-06-12,Canada,Retail,1-5,Referral,REF_Customer,14
A03408,2024-06-12,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A09486,2024-06-12,Canada,Healthcare,1-5,Referral,REF_Customer,14
A11386,2024-06-12,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A00909,2024-06-12,United Kingdom,Healthcare,1-5,Paid Search,PS_Brand,14
A09914,2024-06-12,Canada,Education,51-200,Direct,DIR_None,14
A04548,2024-06-12,Canada,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A06591,2024-06-13,United States,Professional Services,201+,Paid Search,PS_NonBrand,14
A00830,2024-06-13,Australia,Retail,51-200,Organic Search,ORG_SEO,14
A11050,2024-06-13,United Kingdom,Healthcare,1-5,Paid Search,PS_Competitor,14
A02226,2024-06-13,Canada,Retail,1-5,Email,EML_Nurture,14
A03033,2024-06-13,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A01611,2024-06-13,Canada,Professional Services,21-50,Direct,DIR_None,14
A00781,2024-06-13,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A07646,2024-06-13,United States,Retail,1-5,Referral,REF_Customer,14
A09244,2024-06-13,United States,Retail,6-20,Paid Search,PS_NonBrand,14
A10491,2024-06-13,United States,Retail,1-5,Referral,REF_Customer,14
A00348,2024-06-13,United Kingdom,Education,51-200,Organic Search,ORG_SEO,14
A00971,2024-06-13,Canada,Retail,6-20,Organic Search,ORG_SEO,14
A08859,2024-06-13,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A00926,2024-06-13,Australia,Retail,21-50,Organic Search,ORG_SEO,14
A07824,2024-06-13,United Kingdom,Retail,6-20,Direct,DIR_None,14
A11965,2024-06-13,Canada,Home Services,1-5,Paid Social,SOC_Retargeting,14
A09851,2024-06-13,United States,Retail,201+,Direct,DIR_None,14
A09313,2024-06-13,Australia,Healthcare,51-200,Direct,DIR_None,14
A10378,2024-06-14,United States,Healthcare,1-5,Direct,DIR_None,14
A07402,2024-06-14,United States,Technology,1-5,Email,EML_Nurture,14
A11898,2024-06-14,United States,Technology,51-200,Direct,DIR_None,14
A06487,2024-06-14,Canada,Education,6-20,Direct,DIR_None,14
A05377,2024-06-14,United States,Professional Services,6-20,Email,EML_Nurture,14
A02689,2024-06-14,Australia,Professional Services,1-5,Partner,PART_Community,14
A02244,2024-06-14,Canada,Professional Services,21-50,Paid Search,PS_Competitor,14
A03112,2024-06-14,Canada,Education,21-50,Paid Search,PS_NonBrand,14
A08147,2024-06-14,Canada,Professional Services,51-200,Referral,REF_Customer,14
A04146,2024-06-14,Canada,Healthcare,21-50,Organic Search,ORG_SEO,14
A05500,2024-06-14,United States,Technology,6-20,Paid Search,PS_Competitor,14
A03737,2024-06-14,United Kingdom,Home Services,6-20,Paid Search,PS_Brand,14
A04230,2024-06-14,Canada,Education,1-5,Direct,DIR_None,14
A10470,2024-06-14,United Kingdom,Home Services,6-20,Paid Social,SOC_Prospecting,14
A01653,2024-06-14,United Kingdom,Technology,1-5,Organic Search,ORG_SEO,14
A11448,2024-06-14,United Kingdom,Education,51-200,Paid Social,SOC_Prospecting,14
A03890,2024-06-14,Australia,Professional Services,6-20,Organic Search,ORG_SEO,14
A08181,2024-06-14,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A06665,2024-06-14,Canada,Education,6-20,Paid Search,PS_Competitor,14
A07763,2024-06-14,United States,Home Services,1-5,Paid Social,SOC_Prospecting,14
A01063,2024-06-14,United States,Education,1-5,Paid Social,SOC_Retargeting,14
A11992,2024-06-15,United States,Healthcare,1-5,Referral,REF_Customer,14
A03578,2024-06-15,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A00173,2024-06-15,United States,Home Services,6-20,Paid Search,PS_NonBrand,14
A07958,2024-06-15,United Kingdom,Technology,6-20,Organic Search,ORG_SEO,14
A04415,2024-06-15,United States,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A05667,2024-06-15,Australia,Technology,51-200,Paid Search,PS_NonBrand,14
A11058,2024-06-15,United Kingdom,Professional Services,1-5,Paid Social,SOC_Prospecting,14
A08688,2024-06-15,United States,Professional Services,51-200,Paid Search,PS_Competitor,14
A08540,2024-06-15,Canada,Technology,201+,Organic Search,ORG_SEO,14
A09127,2024-06-15,United Kingdom,Retail,201+,Partner,PART_Consultants,14
A06612,2024-06-15,United States,Home Services,21-50,Referral,REF_Customer,14
A03303,2024-06-15,United States,Technology,6-20,Direct,DIR_None,14
A02179,2024-06-15,Australia,Education,6-20,Paid Social,SOC_Retargeting,14
A02965,2024-06-15,Canada,Retail,21-50,Paid Social,SOC_Prospecting,14
A07102,2024-06-15,United States,Professional Services,1-5,Paid Search,PS_NonBrand,14
A08135,2024-06-16,Canada,Home Services,1-5,Partner,PART_Consultants,14
A03099,2024-06-16,United States,Home Services,51-200,Direct,DIR_None,14
A02172,2024-06-16,United States,Healthcare,21-50,Paid Search,PS_NonBrand,14
A10735,2024-06-16,Canada,Home Services,51-200,Email,EML_Nurture,14
A04313,2024-06-16,Canada,Education,1-5,Direct,DIR_None,14
A01987,2024-06-16,United States,Education,6-20,Organic Search,ORG_SEO,14
A07581,2024-06-16,Canada,Healthcare,1-5,Organic Search,ORG_SEO,14
A05253,2024-06-16,United States,Professional Services,6-20,Email,EML_Nurture,14
A05201,2024-06-16,Australia,Education,6-20,Direct,DIR_None,14
A01173,2024-06-16,United Kingdom,Home Services,6-20,Direct,DIR_None,14
A10209,2024-06-16,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A02199,2024-06-16,United States,Education,51-200,Email,EML_Nurture,14
A01304,2024-06-16,Australia,Professional Services,1-5,Direct,DIR_None,14
A10931,2024-06-16,Canada,Retail,6-20,Organic Search,ORG_SEO,14
A06586,2024-06-16,United Kingdom,Home Services,1-5,Paid Search,PS_NonBrand,14
A03868,2024-06-16,United States,Retail,51-200,Organic Search,ORG_SEO,14
A06833,2024-06-16,Canada,Home Services,6-20,Direct,DIR_None,14
A01734,2024-06-16,United Kingdom,Healthcare,1-5,Partner,PART_Community,14
A01094,2024-06-16,United States,Professional Services,1-5,Partner,PART_Community,14
A09194,2024-06-16,United Kingdom,Professional Services,1-5,Paid Social,SOC_Video,14
A02397,2024-06-16,Canada,Technology,21-50,Referral,REF_Customer,14
A06992,2024-06-16,Canada,Technology,1-5,Paid Social,SOC_Video,14
A03182,2024-06-16,United Kingdom,Education,6-20,Direct,DIR_None,14
A02779,2024-06-17,United States,Home Services,1-5,Direct,DIR_None,14
A08203,2024-06-17,United Kingdom,Technology,1-5,Direct,DIR_None,14
A04046,2024-06-17,Canada,Professional Services,6-20,Referral,REF_Customer,14
A11307,2024-06-17,United States,Retail,1-5,Paid Social,SOC_Retargeting,14
A04728,2024-06-17,United States,Technology,1-5,Organic Search,ORG_SEO,14
A07962,2024-06-17,Canada,Home Services,21-50,Organic Search,ORG_SEO,14
A08107,2024-06-17,Canada,Technology,1-5,Paid Social,SOC_Retargeting,14
A06545,2024-06-17,United Kingdom,Education,6-20,Direct,DIR_None,14
A00902,2024-06-17,Canada,Professional Services,1-5,Partner,PART_Consultants,14
