touch_id,account_id,touch_date,channel,campaign_id,touch_position,touch_count
T0001682,A00846,2025-07-24,Paid Social,SOC_Retargeting,3,3
T0001683,A00847,2024-09-11,Paid Social,SOC_Retargeting,1,3
T0001684,A00847,2024-08-18,Paid Search,PS_NonBrand,2,3
T0001685,A00847,2024-09-11,Paid Social,SOC_Retargeting,3,3
T0001686,A00848,2025-02-11,Paid Social,SOC_Video,1,4
T0001687,A00848,2025-02-25,Paid Search,PS_NonBrand,2,4
T0001688,A00848,2025-02-17,Paid Search,PS_Brand,3,4
T0001689,A00848,2025-03-04,Partner,PART_Community,4,4
T0001690,A00849,2024-03-26,Email,EML_Reactivation,1,2
T0001691,A00849,2024-03-30,Organic Search,ORG_SEO,2,2
T0001692,A00850,2025-09-11,Referral,REF_Customer,1,1
T0001693,A00851,2024-04-15,Direct,DIR_None,1,3
T0001694,A00851,2024-04-07,Paid Social,SOC_Prospecting,2,3
T0001695,A00851,2024-04-19,Referral,REF_Customer,3,3
T0001696,A00852,2024-05-02,Referral,REF_Customer,1,3
T0001697,A00852,2024-05-04,Paid Search,PS_Brand,2,3
T0001698,A00852,2024-05-06,Email,EML_Nurture,3,3
T0001699,A00853,2025-07-05,Organic Search,ORG_SEO,1,1
T0001700,A00854,2025-07-30,Direct,DIR_None,1,4
T0001701,A00854,2025-08-11,Partner,PART_Consultants,2,4
T0001702,A00854,2025-07-14,Referral,REF_Customer,3,4
T0001703,A00854,2025-08-11,Paid Search,PS_NonBrand,4,4
T0001704,A00855,2024-05-14,Email,EML_Reactivation,1,1
T0001705,A00856,2024-10-01,Paid Search,PS_Brand,1,2
T0001706,A00856,2024-10-29,Referral,REF_Customer,2,2
T0001707,A00857,2025-04-07,Organic Search,ORG_SEO,1,1
T0001708,A00858,2025-06-22,Direct,DIR_None,1,2
T0001709,A00858,2025-07-17,Organic Search,ORG_SEO,2,2
T0001710,A00859,2024-08-31,Partner,PART_Community,1,3
T0001711,A00859,2024-08-18,Referral,REF_Customer,2,3
T0001712,A00859,2024-09-05,Partner,PART_Consultants,3,3
T0001713,A00860,2024-11-23,Paid Social,SOC_Prospecting,1,1
T0001714,A00861,2025-03-24,Direct,DIR_None,1,3
T0001715,A00861,2025-04-12,Paid Social,SOC_Prospecting,2,3
T0001716,A00861,2025-04-12,Paid Social,SOC_Video,3,3
T0001717,A00862,2025-03-23,Direct,DIR_None,1,3
T0001718,A00862,2025-03-14,Paid Search,PS_Competitor,2,3
T0001719,A00862,2025-04-07,Direct,DIR_None,3,3
T0001720,A00863,2025-05-07,Direct,DIR_None,1,2
T0001721,A00863,2025-05-11,Paid Search,PS_NonBrand,2,2
T0001722,A00864,2024-12-23,Organic Search,ORG_SEO,1,2
T0001723,A00864,2024-12-27,Organic Search,ORG_SEO,2,2
T0001724,A00865,2024-02-26,Direct,DIR_None,1,2
T0001725,A00865,2024-03-02,Referral,REF_Customer,2,2
T0001726,A00866,2025-08-01,Paid Social,SOC_Retargeting,1,3
T0001727,A00866,2025-07-09,Paid Search,PS_Brand,2,3
T0001728,A00866,2025-08-05,Direct,DIR_None,3,3
T0001729,A00867,2025-06-17,Referral,REF_Customer,1,2
T0001730,A00867,2025-07-07,Paid Search,PS_Competitor,2,2
T0001731,A00868,2025-05-15,Organic Search,ORG_SEO,1,2
T0001732,A00868,2025-05-21,Referral,REF_Customer,2,2
T0001733,A00869,2024-02-22,Organic Search,ORG_SEO,1,2
T0001734,A00869,2024-02-27,Organic Search,ORG_SEO,2,2
T0001735,A00870,2024-04-19,Referral,REF_Customer,1,3
T0001736,A00870,2024-05-04,Referral,REF_Customer,2,3
T0001737,A00870,2024-05-09,Organic Search,ORG_SEO,3,3
T0001738,A00871,2025-04-08,Organic Search,ORG_SEO,1,3
T0001739,A00871,2025-04-02,Organic Search,ORG_SEO,2,3
T0001740,A00871,2025-04-16,Direct,DIR_None,3,3
T0001741,A00872,2024-01-03,Paid Social,SOC_Retargeting,1,3
T0001742,A00872,2024-01-10,Paid Social,SOC_Prospecting,2,3
T0001743,A00872,2024-01-10,Organic Search,ORG_SEO,3,3
T0001744,A00873,2025-09-20,Organic Search,ORG_SEO,1,1
T0001745,A00874,2024-08-12,Email,EML_Nurture,1,3
T0001746,A00874,2024-08-21,Direct,DIR_None,2,3
T0001747,A00874,2024-09-05,Partner,PART_Consultants,3,3
T0001748,A00875,2025-03-03,Partner,PART_Consultants,1,3
T0001749,A00875,2025-03-23,Organic Search,ORG_SEO,2,3
T0001750,A00875,2025-03-28,Paid Search,PS_Competitor,3,3
T0001751,A00876,2025-07-06,Paid Search,PS_Brand,1,2
T0001752,A00876,2025-07-24,Paid Search,PS_NonBrand,2,2
T0001753,A00877,2024-09-05,Partner,PART_Consultants,1,2
T0001754,A00877,2024-09-12,Partner,PART_Community,2,2
T0001755,A00878,2024-07-26,Organic Search,ORG_SEO,1,1
T0001756,A00879,2025-01-06,Paid Search,PS_Brand,1,2
T0001757,A00879,2025-01-18,Referral,REF_Customer,2,2
T0001758,A00880,2024-12-29,Direct,DIR_None,1,2
T0001759,A00880,2025-01-03,Paid Search,PS_Brand,2,2
T0001760,A00881,2024-09-04,Email,EML_Nurture,1,2
T0001761,A00881,2024-09-19,Organic Search,ORG_SEO,2,2
T0001762,A00882,2025-01-12,Referral,REF_Customer,1,1
T0001763,A00883,2025-08-03,Partner,PART_Community,1,2
T0001764,A00883,2025-08-25,Paid Search,PS_Brand,2,2
T0001765,A00884,2024-10-04,Referral,REF_Customer,1,2
T0001766,A00884,2024-10-27,Direct,DIR_None,2,2
T0001767,A00885,2024-05-02,Direct,DIR_None,1,1
T0001768,A00886,2024-09-05,Direct,DIR_None,1,1
T0001769,A00887,2024-09-12,Paid Search,PS_NonBrand,1,1
T0001770,A00888,2024-03-12,Paid Social,SOC_Video,1,3
T0001771,A00888,2024-03-12,Referral,REF_Customer,2,3
T0001772,A00888,2024-03-19,Paid Search,PS_Competitor,3,3
T0001773,A00889,2024-04-10,Direct,DIR_None,1,1
T0001774,A00890,2025-02-18,Referral,REF_Customer,1,2
T0001775,A00890,2025-03-06,Paid Social,SOC_Video,2,2
T0001776,A00891,2024-08-08,Referral,REF_Customer,1,1
T0001777,A00892,2025-09-05,Direct,DIR_None,1,1
T0001778,A00893,2024-06-06,Paid Search,PS_Competitor,1,1
T0001779,A00894,2024-02-24,Organic Search,ORG_SEO,1,1
T0001780,A00895,2025-04-22,Referral,REF_Customer,1,1
T0001781,A00896,2025-06-28,Paid Social,SOC_Video,1,2
T0001782,A00896,2025-07-20,Paid Social,SOC_Retargeting,2,2
T0001783,A00897,2024-06-29,Paid Search,PS_Competitor,1,1
T0001784,A00898,2024-05-08,Paid Social,SOC_Prospecting,1,1
T0001785,A00899,2024-04-10,Paid Social,SOC_Prospecting,1,3
T0001786,A00899,2024-04-24,Organic Search,ORG_SEO,2,3
T0001787,A00899,2024-04-27,Partner,PART_Consultants,3,3
T0001788,A00900,2024-11-15,Paid Search,PS_Brand,1,2
T0001789,A00900,2024-11-26,Paid Search,PS_Brand,2,2
T0001790,A00901,2024-10-13,Partner,PART_Consultants,1,3
T0001791,A00901,2024-10-17,Organic Search,ORG_SEO,2,3
T0001792,A00901,2024-10-26,Paid Search,PS_Competitor,3,3
T0001793,A00902,2024-06-12,Organic Search,ORG_SEO,1,2
T0001794,A00902,2024-06-17,Partner,PART_Consultants,2,2
T0001795,A00903,2023-12-31,Direct,DIR_None,1,2
T0001796,A00903,2024-01-22,Partner,PART_Consultants,2,2
T0001797,A00904,2024-11-02,Email,EML_Nurture,1,1
T0001798,A00905,2025-09-07,Organic Search,ORG_SEO,1,1
T0001799,A00906,2025-02-11,Referral,REF_Customer,1,2
T0001800,A00906,2025-02-12,Direct,DIR_None,2,2
T0001801,A00907,2024-11-04,Email,EML_Nurture,1,2
T0001802,A00907,2024-11-13,Partner,PART_Consultants,2,2
T0001803,A00908,2024-02-22,Organic Search,ORG_SEO,1,2
T0001804,A00908,2024-03-05,Referral,REF_Customer,2,2
T0001805,A00909,2024-06-11,Referral,REF_Customer,1,2
T0001806,A00909,2024-06-10,Paid Search,PS_Brand,2,2
T0001807,A00910,2024-06-16,Referral,REF_Customer,1,3
T0001808,A00910,2024-06-24,Organic Search,ORG_SEO,2,3
T0001809,A00910,2024-07-09,Organic Search,ORG_SEO,3,3
T0001810,A00911,2025-04-29,Paid Social,SOC_Prospecting,1,1
T0001811,A00912,2025-06-21,Organic Search,ORG_SEO,1,3
T0001812,A00912,2025-07-09,Paid Social,SOC_Video,2,3
T0001813,A00912,2025-07-16,Paid Search,PS_Competitor,3,3
T0001814,A00913,2025-08-01,Paid Social,SOC_Retargeting,1,3
T0001815,A00913,2025-07-28,Organic Search,ORG_SEO,2,3
T0001816,A00913,2025-08-02,Paid Search,PS_NonBrand,3,3
T0001817,A00914,2025-09-22,Email,EML_Nurture,1,1
T0001818,A00915,2025-09-21,Organic Search,ORG_SEO,1,1
T0001819,A00916,2025-08-30,Referral,REF_Customer,1,4
T0001820,A00916,2025-08-16,Organic Search,ORG_SEO,2,4
T0001821,A00916,2025-08-22,Paid Social,SOC_Retargeting,3,4
T0001822,A00916,2025-09-06,Email,EML_Reactivation,4,4
T0001823,A00917,2024-02-08,Paid Social,SOC_Video,1,1
T0001824,A00918,2024-03-22,Direct,DIR_None,1,1
T0001825,A00919,2024-07-10,Paid Search,PS_Brand,1,2
T0001826,A00919,2024-07-18,Paid Search,PS_Brand,2,2
T0001827,A00920,2024-11-22,Paid Social,SOC_Retargeting,1,2
T0001828,A00920,2024-12-17,Referral,REF_Customer,2,2
T0001829,A00921,2024-02-01,Paid Social,SOC_Retargeting,1,3
T0001830,A00921,2024-02-02,Organic Search,ORG_SEO,2,3
T0001831,A00921,2024-02-25,Paid Social,SOC_Prospecting,3,3
T0001832,A00922,2025-06-23,Email,EML_Reactivation,1,1
T0001833,A00923,2025-01-14,Paid Social,SOC_Prospecting,1,2
T0001834,A00923,2025-01-21,Organic Search,ORG_SEO,2,2
T0001835,A00924,2024-11-15,Paid Social,SOC_Video,1,2
T0001836,A00924,2024-12-06,Organic Search,ORG_SEO,2,2
T0001837,A00925,2024-04-07,Paid Search,PS_NonBrand,1,3
T0001838,A00925,2024-03-16,Direct,DIR_None,2,3
T0001839,A00925,2024-04-10,Email,EML_Nurture,3,3
T0001840,A00926,2024-05-16,Referral,REF_Customer,1,2
T0001841,A00926,2024-06-13,Organic Search,ORG_SEO,2,2
T0001842,A00927,2024-04-06,Email,EML_Reactivation,1,3
T0001843,A00927,2024-03-30,Direct,DIR_None,2,3
T0001844,A00927,2024-04-09,Referral,REF_Customer,3,3
T0001845,A00928,2025-06-13,Paid Social,SOC_Prospecting,1,3
T0001846,A00928,2025-06-10,Paid Social,SOC_Prospecting,2,3
T0001847,A00928,2025-06-29,Organic Search,ORG_SEO,3,3
T0001848,A00929,2025-01-03,Referral,REF_Customer,1,2
T0001849,A00929,2025-01-06,Organic Search,ORG_SEO,2,2
T0001850,A00930,2025-03-25,Organic Search,ORG_SEO,1,2
T0001851,A00930,2025-04-10,Paid Social,SOC_Retargeting,2,2
T0001852,A00931,2024-07-12,Paid Social,SOC_Video,1,1
T0001853,A00932,2024-08-31,Paid Social,SOC_Prospecting,1,1
T0001854,A00933,2024-09-17,Paid Social,SOC_Prospecting,1,1
T0001855,A00934,2025-04-14,Organic Search,ORG_SEO,1,3
T0001856,A00934,2025-04-20,Paid Search,PS_Brand,2,3
T0001857,A00934,2025-04-27,Partner,PART_Community,3,3
T0001858,A00935,2025-05-05,Paid Search,PS_NonBrand,1,3
T0001859,A00935,2025-05-06,Organic Search,ORG_SEO,2,3
T0001860,A00935,2025-05-04,Email,EML_Nurture,3,3
T0001861,A00936,2024-05-10,Paid Search,PS_NonBrand,1,1
T0001862,A00937,2025-08-31,Paid Search,PS_Brand,1,1
T0001863,A00938,2024-03-12,Paid Search,PS_Brand,1,1
T0001864,A00939,2025-07-28,Partner,PART_Community,1,1
T0001865,A00940,2024-02-28,Paid Search,PS_NonBrand,1,1
T0001866,A00941,2024-05-26,Paid Social,SOC_Retargeting,1,3
T0001867,A00941,2024-06-11,Direct,DIR_None,2,3
T0001868,A00941,2024-06-19,Referral,REF_Customer,3,3
T0001869,A00942,2025-06-15,Paid Search,PS_Brand,1,3
T0001870,A00942,2025-05-31,Paid Social,SOC_Prospecting,2,3
T0001871,A00942,2025-06-24,Paid Social,SOC_Video,3,3
T0001872,A00943,2024-04-18,Referral,REF_Customer,1,2
T0001873,A00943,2024-04-23,Referral,REF_Customer,2,2
T0001874,A00944,2024-09-11,Paid Search,PS_NonBrand,1,2
T0001875,A00944,2024-09-21,Direct,DIR_None,2,2
T0001876,A00945,2024-09-28,Paid Social,SOC_Retargeting,1,2
T0001877,A00945,2024-10-15,Paid Social,SOC_Prospecting,2,2
T0001878,A00946,2024-06-07,Paid Social,SOC_Video,1,1
T0001879,A00947,2025-03-22,Paid Search,PS_Competitor,1,1
T0001880,A00948,2025-06-19,Organic Search,ORG_SEO,1,2
T0001881,A00948,2025-06-28,Paid Social,SOC_Prospecting,2,2
T0001882,A00949,2025-07-16,Paid Search,PS_Brand,1,1
T0001883,A00950,2024-07-14,Paid Social,SOC_Retargeting,1,2
T0001884,A00950,2024-08-09,Direct,DIR_None,2,2
T0001885,A00951,2024-11-08,Organic Search,ORG_SEO,1,2
T0001886,A00951,2024-11-30,Paid Search,PS_NonBrand,2,2
T0001887,A00952,2024-05-24,Organic Search,ORG_SEO,1,3
T0001888,A00952,2024-06-08,Referral,REF_Customer,2,3
T0001889,A00952,2024-06-07,Organic Search,ORG_SEO,3,3
T0001890,A00953,2024-06-05,Paid Search,PS_NonBrand,1,1
T0001891,A00954,2024-04-09,Paid Social,SOC_Video,1,1
T0001892,A00955,2025-08-29,Paid Search,PS_Competitor,1,3
T0001893,A00955,2025-08-24,Organic Search,ORG_SEO,2,3
T0001894,A00955,2025-08-29,Direct,DIR_None,3,3
T0001895,A00956,2025-06-30,Direct,DIR_None,1,3
T0001896,A00956,2025-06-29,Organic Search,ORG_SEO,2,3
T0001897,A00956,2025-07-22,Paid Search,PS_Brand,3,3
T0001898,A00957,2025-05-09,Paid Search,PS_Brand,1,1
T0001899,A00958,2024-10-29,Organic Search,ORG_SEO,1,2
T0001900,A00958,2024-11-24,Paid Search,PS_NonBrand,2,2
T0001901,A00959,2024-11-08,Email,EML_Reactivation,1,1
T0001902,A00960,2024-11-22,Direct,DIR_None,1,2
T0001903,A00960,2024-11-28,Direct,DIR_None,2,2
T0001904,A00961,2024-12-04,Organic Search,ORG_SEO,1,1
T0001905,A00962,2024-09-24,Organic Search,ORG_SEO,1,2
T0001906,A00962,2024-10-04,Referral,REF_Customer,2,2
T0001907,A00963,2024-02-27,Paid Search,PS_NonBrand,1,2
T0001908,A00963,2024-03-20,Partner,PART_Community,2,2
T0001909,A00964,2024-02-25,Partner,PART_Consultants,1,2
T0001910,A00964,2024-03-16,Partner,PART_Consultants,2,2
T0001911,A00965,2025-08-30,Paid Social,SOC_Video,1,2
T0001912,A00965,2025-09-03,Paid Social,SOC_Prospecting,2,2
T0001913,A00966,2024-10-13,Organic Search,ORG_SEO,1,3
T0001914,A00966,2024-10-10,Paid Search,PS_Brand,2,3
T0001915,A00966,2024-11-04,Partner,PART_Consultants,3,3
T0001916,A00967,2025-09-05,Paid Social,SOC_Prospecting,1,1
T0001917,A00968,2024-04-11,Organic Search,ORG_SEO,1,1
T0001918,A00969,2024-12-17,Organic Search,ORG_SEO,1,1
T0001919,A00970,2024-05-10,Paid Search,PS_Brand,1,1
T0001920,A00971,2024-05-29,Organic Search,ORG_SEO,1,3
T0001921,A00971,2024-05-29,Paid Search,PS_NonBrand,2,3
T0001922,A00971,2024-06-11,Organic Search,ORG_SEO,3,3
T0001923,A00972,2023-12-29,Paid Search,PS_Competitor,1,2
T0001924,A00972,2024-01-16,Paid Search,PS_Brand,2,2
T0001925,A00973,2024-03-09,Organic Search,ORG_SEO,1,3
T0001926,A00973,2024-03-09,Organic Search,ORG_SEO,2,3
T0001927,A00973,2024-03-11,Direct,DIR_None,3,3
T0001928,A00974,2025-08-14,Direct,DIR_None,1,1
T0001929,A00975,2024-07-09,Paid Social,SOC_Prospecting,1,3
T0001930,A00975,2024-07-26,Paid Social,SOC_Retargeting,2,3
T0001931,A00975,2024-07-27,Organic Search,ORG_SEO,3,3
T0001932,A00976,2025-01-10,Organic Search,ORG_SEO,1,2
T0001933,A00976,2025-01-17,Organic Search,ORG_SEO,2,2
T0001934,A00977,2024-10-10,Partner,PART_Community,1,2
T0001935,A00977,2024-10-25,Referral,REF_Customer,2,2
T0001936,A00978,2024-09-08,Organic Search,ORG_SEO,1,4
T0001937,A00978,2024-09-09,Organic Search,ORG_SEO,2,4
T0001938,A00978,2024-09-15,Paid Social,SOC_Retargeting,3,4
T0001939,A00978,2024-09-14,Paid Social,SOC_Prospecting,4,4
T0001940,A00979,2024-11-20,Email,EML_Nurture,1,3
T0001941,A00979,2024-11-18,Paid Search,PS_Competitor,2,3
T0001942,A00979,2024-11-29,Organic Search,ORG_SEO,3,3
T0001943,A00980,2024-04-07,Email,EML_Nurture,1,2
T0001944,A00980,2024-04-27,Direct,DIR_None,2,2
T0001945,A00981,2025-09-14,Paid Social,SOC_Video,1,3
T0001946,A00981,2025-08-27,Paid Social,SOC_Video,2,3
T0001947,A00981,2025-09-22,Organic Search,ORG_SEO,3,3
T0001948,A00982,2025-05-19,Paid Social,SOC_Prospecting,1,3
T0001949,A00982,2025-05-21,Organic Search,ORG_SEO,2,3
T0001950,A00982,2025-06-05,Organic Search,ORG_SEO,3,3
T0001951,A00983,2025-04-14,Partner,PART_Community,1,1
T0001952,A00984,2024-10-26,Referral,REF_Customer,1,1
T0001953,A00985,2024-03-27,Direct,DIR_None,1,2
T0001954,A00985,2024-04-03,Paid Search,PS_Competitor,2,2
T0001955,A00986,2025-07-20,Organic Search,ORG_SEO,1,3
T0001956,A00986,2025-08-04,Email,EML_Nurture,2,3
T0001957,A00986,2025-08-14,Referral,REF_Customer,3,3
T0001958,A00987,2024-08-10,Direct,DIR_None,1,1
T0001959,A00988,2024-01-23,Organic Search,ORG_SEO,1,1
T0001960,A00989,2024-08-06,Partner,PART_Community,1,2
T0001961,A00989,2024-08-10,Referral,REF_Customer,2,2
T0001962,A00990,2025-05-21,Organic Search,ORG_SEO,1,1
T0001963,A00991,2025-01-23,Referral,REF_Customer,1,4
T0001964,A00991,2025-01-01,Paid Social,SOC_Video,2,4
T0001965,A00991,2025-01-07,Paid Social,SOC_Video,3,4
T0001966,A00991,2025-01-25,Paid Social,SOC_Video,4,4
T0001967,A00992,2025-04-01,Email,EML_Reactivation,1,3
T0001968,A00992,2025-04-11,Email,EML_Nurture,2,3
T0001969,A00992,2025-04-19,Paid Social,SOC_Retargeting,3,3
T0001970,A00993,2025-05-14,Paid Social,SOC_Prospecting,1,2
T0001971,A00993,2025-05-20,Paid Search,PS_NonBrand,2,2
T0001972,A00994,2024-04-22,Referral,REF_Customer,1,3
T0001973,A00994,2024-05-15,Organic Search,ORG_SEO,2,3
T0001974,A00994,2024-05-13,Organic Search,ORG_SEO,3,3
T0001975,A00995,2025-08-14,Organic Search,ORG_SEO,1,2
T0001976,A00995,2025-08-18,Direct,DIR_None,2,2
T0001977,A00996,2024-10-08,Paid Search,PS_Competitor,1,1
T0001978,A00997,2025-01-21,Direct,DIR_None,1,2
T0001979,A00997,2025-02-03,Direct,DIR_None,2,2
T0001980,A00998,2023-12-30,Email,EML_Nurture,1,2
T0001981,A00998,2023-12-31,Paid Search,PS_Competitor,2,2
T0001982,A00999,2025-09-15,Email,EML_Nurture,1,2
T0001983,A00999,2025-09-25,Direct,DIR_None,2,2
T0001984,A01000,2024-07-02,Paid Social,SOC_Retargeting,1,1
T0001985,A01001,2024-01-31,Paid Search,PS_Competitor,1,1
T0001986,A01002,2024-10-21,Referral,REF_Customer,1,1
T0001987,A01003,2024-03-01,Organic Search,ORG_SEO,1,3
T0001988,A01003,2024-03-04,Referral,REF_Customer,2,3
T0001989,A01003,2024-03-17,Partner,PART_Community,3,3
T0001990,A01004,2024-03-28,Organic Search,ORG_SEO,1,2
T0001991,A01004,2024-04-04,Paid Social,SOC_Retargeting,2,2
T0001992,A01005,2025-01-11,Organic Search,ORG_SEO,1,2
T0001993,A01005,2025-01-27,Paid Social,SOC_Prospecting,2,2
T0001994,A01006,2024-09-12,Paid Social,SOC_Prospecting,1,1
T0001995,A01007,2025-08-18,Referral,REF_Customer,1,2
T0001996,A01007,2025-08-15,Paid Social,SOC_Retargeting,2,2
T0001997,A01008,2024-07-18,Organic Search,ORG_SEO,1,2
T0001998,A01008,2024-07-28,Paid Social,SOC_Prospecting,2,2
T0001999,A01009,2025-04-04,Paid Search,PS_Competitor,1,2
T0002000,A01009,2025-04-05,Partner,PART_Consultants,2,2
T0002001,A01010,2024-10-22,Paid Search,PS_NonBrand,1,1
T0002002,A01011,2025-02-18,Organic Search,ORG_SEO,1,3
T0002003,A01011,2025-02-12,Direct,DIR_None,2,3
T0002004,A01011,2025-02-15,Paid Social,SOC_Prospecting,3,3
T0002005,A01012,2025-01-14,Email,EML_Nurture,1,2
T0002006,A01012,2025-01-11,Referral,REF_Customer,2,2
T0002007,A01013,2024-10-27,Organic Search,ORG_SEO,1,4
T0002008,A01013,2024-10-08,Organic Search,ORG_SEO,2,4
T0002009,A01013,2024-10-22,Paid Social,SOC_Prospecting,3,4
T0002010,A01013,2024-10-29,Email,EML_Reactivation,4,4
T0002011,A01014,2025-09-03,Paid Search,PS_Brand,1,1
T0002012,A01015,2024-07-18,Paid Social,SOC_Prospecting,1,2
T0002013,A01015,2024-08-11,Paid Search,PS_NonBrand,2,2
T0002014,A01016,2024-04-19,Organic Search,ORG_SEO,1,1
T0002015,A01017,2025-02-08,Direct,DIR_None,1,3
T0002016,A01017,2025-02-17,Paid Social,SOC_Retargeting,2,3
T0002017,A01017,2025-03-02,Referral,REF_Customer,3,3
T0002018,A01018,2025-06-09,Organic Search,ORG_SEO,1,4
T0002019,A01018,2025-06-22,Paid Search,PS_NonBrand,2,4
T0002020,A01018,2025-06-11,Organic Search,ORG_SEO,3,4
T0002021,A01018,2025-06-26,Paid Social,SOC_Retargeting,4,4
T0002022,A01019,2023-12-31,Paid Search,PS_NonBrand,1,2
T0002023,A01019,2024-01-19,Paid Search,PS_Competitor,2,2
T0002024,A01020,2024-10-15,Organic Search,ORG_SEO,1,1
T0002025,A01021,2025-07-27,Organic Search,ORG_SEO,1,2
T0002026,A01021,2025-07-25,Direct,DIR_None,2,2
T0002027,A01022,2025-04-07,Organic Search,ORG_SEO,1,2
T0002028,A01022,2025-04-18,Paid Social,SOC_Prospecting,2,2
T0002029,A01023,2025-09-16,Paid Search,PS_Competitor,1,2
T0002030,A01023,2025-09-26,Referral,REF_Customer,2,2
T0002031,A01024,2024-11-22,Paid Social,SOC_Prospecting,1,2
T0002032,A01024,2024-12-01,Organic Search,ORG_SEO,2,2
T0002033,A01025,2025-01-26,Direct,DIR_None,1,2
T0002034,A01025,2025-02-17,Organic Search,ORG_SEO,2,2
T0002035,A01026,2024-07-14,Organic Search,ORG_SEO,1,1
T0002036,A01027,2025-08-20,Paid Social,SOC_Prospecting,1,3
T0002037,A01027,2025-08-24,Paid Social,SOC_Video,2,3
T0002038,A01027,2025-09-02,Paid Search,PS_NonBrand,3,3
T0002039,A01028,2024-08-27,Direct,DIR_None,1,3
T0002040,A01028,2024-08-30,Organic Search,ORG_SEO,2,3
T0002041,A01028,2024-08-27,Paid Social,SOC_Video,3,3
T0002042,A01029,2025-04-11,Paid Search,PS_NonBrand,1,1
T0002043,A01030,2024-08-31,Organic Search,ORG_SEO,1,2
T0002044,A01030,2024-09-15,Paid Search,PS_Brand,2,2
T0002045,A01031,2024-12-22,Organic Search,ORG_SEO,1,1
T0002046,A01032,2025-03-13,Paid Social,SOC_Prospecting,1,2
T0002047,A01032,2025-03-29,Paid Search,PS_Brand,2,2
T0002048,A01033,2024-11-20,Paid Social,SOC_Prospecting,1,2
T0002049,A01033,2024-11-20,Organic Search,ORG_SEO,2,2
T0002050,A01034,2025-07-14,Paid Social,SOC_Retargeting,1,2
T0002051,A01034,2025-08-05,Organic Search,ORG_SEO,2,2
T0002052,A01035,2024-09-19,Email,EML_Reactivation,1,2
T0002053,A01035,2024-09-27,Organic Search,ORG_SEO,2,2
T0002054,A01036,2025-02-08,Referral,REF_Customer,1,1
T0002055,A01037,2024-07-21,Paid Social,SOC_Prospecting,1,4
T0002056,A01037,2024-08-04,Organic Search,ORG_SEO,2,4
T0002057,A01037,2024-07-25,Paid Social,SOC_Prospecting,3,4
T0002058,A01037,2024-08-12,Email,EML_Reactivation,4,4
T0002059,A01038,2024-09-19,Referral,REF_Customer,1,1
T0002060,A01039,2024-09-25,Organic Search,ORG_SEO,1,3
T0002061,A01039,2024-09-25,Paid Social,SOC_Retargeting,2,3
T0002062,A01039,2024-10-08,Organic Search,ORG_SEO,3,3
T0002063,A01040,2024-03-14,Paid Search,PS_Competitor,1,2
T0002064,A01040,2024-03-16,Email,EML_Nurture,2,2
T0002065,A01041,2024-02-15,Organic Search,ORG_SEO,1,2
T0002066,A01041,2024-02-19,Email,EML_Reactivation,2,2
T0002067,A01042,2025-02-23,Paid Social,SOC_Video,1,1
T0002068,A01043,2025-01-23,Direct,DIR_None,1,3
T0002069,A01043,2025-02-02,Organic Search,ORG_SEO,2,3
T0002070,A01043,2025-02-15,Organic Search,ORG_SEO,3,3
T0002071,A01044,2025-02-18,Partner,PART_Community,1,1
T0002072,A01045,2024-01-11,Organic Search,ORG_SEO,1,2
T0002073,A01045,2024-01-09,Email,EML_Reactivation,2,2
T0002074,A01046,2024-07-05,Referral,REF_Customer,1,4
T0002075,A01046,2024-07-26,Paid Social,SOC_Video,2,4
T0002076,A01046,2024-07-14,Partner,PART_Community,3,4
T0002077,A01046,2024-07-31,Partner,PART_Consultants,4,4
T0002078,A01047,2024-04-29,Paid Search,PS_Competitor,1,2
T0002079,A01047,2024-05-06,Referral,REF_Customer,2,2
T0002080,A01048,2025-04-18,Organic Search,ORG_SEO,1,2
T0002081,A01048,2025-05-07,Referral,REF_Customer,2,2
T0002082,A01049,2025-06-27,Email,EML_Nurture,1,2
T0002083,A01049,2025-07-06,Email,EML_Reactivation,2,2
T0002084,A01050,2024-06-06,Organic Search,ORG_SEO,1,1
T0002085,A01051,2025-02-22,Organic Search,ORG_SEO,1,1
T0002086,A01052,2024-03-19,Direct,DIR_None,1,1
T0002087,A01053,2024-06-28,Organic Search,ORG_SEO,1,1
T0002088,A01054,2024-03-25,Paid Search,PS_Competitor,1,1
T0002089,A01055,2024-07-03,Paid Search,PS_NonBrand,1,1
T0002090,A01056,2025-02-25,Paid Search,PS_Competitor,1,1
T0002091,A01057,2025-08-04,Referral,REF_Customer,1,2
T0002092,A01057,2025-08-08,Organic Search,ORG_SEO,2,2
T0002093,A01058,2024-05-08,Email,EML_Reactivation,1,2
T0002094,A01058,2024-05-06,Paid Social,SOC_Retargeting,2,2
T0002095,A01059,2024-12-06,Paid Search,PS_Competitor,1,1
T0002096,A01060,2025-03-04,Partner,PART_Community,1,3
