invoice_id,account_id,invoice_date,amount,payment_status
I0013134,A02866,2025-07-26,99.0,paid
I0013135,A02866,2025-08-26,99.0,paid
I0013136,A02866,2025-09-26,99.0,paid
I0013137,A02866,2025-10-26,99.0,paid
I0013138,A02866,2025-11-26,99.0,paid
I0013139,A02866,2025-12-26,99.0,paid
I0013140,A02866,2026-01-26,99.0,paid
I0013141,A02866,2026-02-26,99.0,paid
I0013142,A02866,2026-03-26,99.0,paid
I0013143,A02869,2025-09-21,49.0,paid
I0013144,A02869,2025-10-21,49.0,paid
I0013145,A02869,2025-11-21,49.0,paid
I0013146,A02869,2025-12-21,49.0,paid
I0013147,A02869,2026-01-21,49.0,paid
I0013148,A02869,2026-02-21,49.0,paid
I0013149,A02869,2026-03-21,49.0,paid
I0013150,A02871,2025-02-02,49.0,paid
I0013151,A02871,2025-03-02,49.0,paid
I0013152,A02871,2025-04-02,49.0,paid
I0013153,A02871,2025-05-02,49.0,paid
I0013154,A02871,2025-06-02,49.0,paid
I0013155,A02871,2025-07-02,49.0,paid
I0013156,A02871,2025-08-02,49.0,paid
I0013157,A02871,2025-09-02,49.0,paid
I0013158,A02871,2025-10-02,49.0,paid
I0013159,A02871,2025-11-02,49.0,paid
I0013160,A02871,2025-12-02,49.0,paid
I0013161,A02871,2026-01-02,49.0,paid
I0013162,A02871,2026-02-02,49.0,paid
I0013163,A02871,2026-03-02,49.0,paid
I0013164,A02873,2024-01-26,99.0,paid
I0013165,A02873,2024-02-26,99.0,paid
I0013166,A02873,2024-03-26,99.0,paid
I0013167,A02873,2024-04-26,99.0,paid
I0013168,A02873,2024-05-26,99.0,paid
I0013169,A02873,2024-06-26,99.0,paid
I0013170,A02873,2024-07-26,99.0,paid
I0013171,A02875,2024-03-31,49.0,paid
I0013172,A02875,2024-04-30,49.0,paid
I0013173,A02875,2024-05-31,49.0,paid
I0013174,A02875,2024-06-30,49.0,paid
I0013175,A02875,2024-07-31,49.0,paid
I0013176,A02876,2024-06-04,99.0,paid
I0013177,A02876,2024-07-04,99.0,paid
I0013178,A02876,2024-08-04,99.0,paid
I0013179,A02877,2024-07-03,249.0,paid
I0013180,A02877,2024-08-03,249.0,paid
I0013181,A02877,2024-09-03,249.0,paid
I0013182,A02877,2024-10-03,249.0,paid
I0013183,A02877,2024-11-03,249.0,paid
I0013184,A02877,2024-12-03,249.0,paid
I0013185,A02877,2025-01-03,249.0,paid
I0013186,A02877,2025-02-03,249.0,paid
I0013187,A02877,2025-03-03,249.0,paid
I0013188,A02877,2025-04-03,249.0,paid
I0013189,A02877,2025-05-03,249.0,paid
I0013190,A02877,2025-06-03,249.0,paid
I0013191,A02877,2025-07-03,249.0,paid
I0013192,A02877,2025-08-03,249.0,paid
I0013193,A02877,2025-09-03,249.0,paid
I0013194,A02877,2025-10-03,249.0,paid
I0013195,A02877,2025-11-03,249.0,paid
I0013196,A02877,2025-12-03,249.0,paid
I0013197,A02877,2026-01-03,249.0,paid
I0013198,A02877,2026-02-03,249.0,paid
I0013199,A02877,2026-03-03,249.0,paid
I0013200,A02878,2024-10-02,49.0,paid
I0013201,A02878,2024-11-02,49.0,paid
I0013202,A02878,2024-12-02,49.0,paid
I0013203,A02878,2025-01-02,49.0,paid
I0013204,A02878,2025-02-02,49.0,paid
I0013205,A02878,2025-03-02,49.0,paid
I0013206,A02878,2025-04-02,49.0,paid
I0013207,A02878,2025-05-02,49.0,paid
I0013208,A02879,2024-12-17,49.0,paid
I0013209,A02879,2025-01-17,49.0,paid
I0013210,A02879,2025-02-17,49.0,paid
I0013211,A02879,2025-03-17,49.0,paid
I0013212,A02880,2024-01-04,49.0,paid
I0013213,A02880,2024-02-04,49.0,paid
I0013214,A02880,2024-03-04,49.0,paid
I0013215,A02880,2024-04-04,49.0,paid
I0013216,A02880,2024-05-04,49.0,paid
I0013217,A02880,2024-06-04,49.0,paid
I0013218,A02880,2024-07-04,49.0,paid
I0013219,A02880,2024-08-04,49.0,paid
I0013220,A02880,2024-09-04,49.0,paid
I0013221,A02880,2024-10-04,49.0,paid
I0013222,A02880,2024-11-04,49.0,paid
I0013223,A02880,2024-12-04,49.0,paid
I0013224,A02880,2025-01-04,49.0,paid
I0013225,A02881,2024-05-08,49.0,paid
I0013226,A02881,2024-06-08,49.0,paid
I0013227,A02881,2024-07-08,49.0,paid
I0013228,A02881,2024-08-08,49.0,paid
I0013229,A02881,2024-09-08,49.0,paid
I0013230,A02881,2024-10-08,49.0,paid
I0013231,A02881,2024-11-08,49.0,paid
I0013232,A02883,2024-12-26,99.0,paid
I0013233,A02883,2025-01-26,99.0,paid
I0013234,A02883,2025-02-26,99.0,paid
I0013235,A02883,2025-03-26,99.0,paid
I0013236,A02883,2025-04-26,99.0,paid
I0013237,A02883,2025-05-26,99.0,paid
I0013238,A02883,2025-06-26,99.0,paid
I0013239,A02883,2025-07-26,99.0,paid
I0013240,A02883,2025-08-26,99.0,paid
I0013241,A02883,2025-09-26,99.0,paid
I0013242,A02883,2025-10-26,99.0,paid
I0013243,A02883,2025-11-26,99.0,paid
I0013244,A02883,2025-12-26,99.0,paid
I0013245,A02883,2026-01-26,99.0,paid
I0013246,A02883,2026-02-26,99.0,paid
I0013247,A02883,2026-03-26,99.0,paid
I0013248,A02884,2024-08-17,99.0,paid
I0013249,A02884,2024-09-17,99.0,paid
I0013250,A02884,2024-10-17,99.0,paid
I0013251,A02884,2024-11-17,99.0,paid
I0013252,A02884,2024-12-17,99.0,paid
I0013253,A02884,2025-01-17,99.0,paid
I0013254,A02884,2025-02-17,99.0,paid
I0013255,A02884,2025-03-17,99.0,paid
I0013256,A02884,2025-04-17,99.0,paid
I0013257,A02884,2025-05-17,99.0,paid
I0013258,A02884,2025-06-17,99.0,paid
I0013259,A02884,2025-07-17,99.0,paid
I0013260,A02884,2025-08-17,99.0,paid
I0013261,A02884,2025-09-17,99.0,paid
I0013262,A02884,2025-10-17,99.0,paid
I0013263,A02884,2025-11-17,99.0,paid
I0013264,A02884,2025-12-17,99.0,paid
I0013265,A02884,2026-01-17,99.0,paid
I0013266,A02884,2026-02-17,99.0,paid
I0013267,A02884,2026-03-17,99.0,paid
I0013268,A02885,2025-01-03,99.0,paid
I0013269,A02885,2025-02-03,99.0,paid
I0013270,A02885,2025-03-03,99.0,paid
I0013271,A02885,2025-04-03,99.0,paid
I0013272,A02885,2025-05-03,99.0,paid
I0013273,A02885,2025-06-03,99.0,paid
I0013274,A02885,2025-07-03,99.0,paid
I0013275,A02885,2025-08-03,99.0,paid
I0013276,A02885,2025-09-03,99.0,paid
I0013277,A02885,2025-10-03,99.0,paid
I0013278,A02885,2025-11-03,99.0,paid
I0013279,A02885,2025-12-03,99.0,paid
I0013280,A02888,2025-09-16,99.0,paid
I0013281,A02888,2025-10-16,99.0,paid
I0013282,A02888,2025-11-16,99.0,paid
I0013283,A02888,2025-12-16,99.0,paid
I0013284,A02888,2026-01-16,99.0,paid
I0013285,A02888,2026-02-16,99.0,paid
I0013286,A02888,2026-03-16,99.0,paid
I0013287,A02890,2024-03-31,99.0,paid
I0013288,A02890,2024-04-30,99.0,paid
I0013289,A02890,2024-05-31,99.0,paid
I0013290,A02890,2024-06-30,99.0,paid
I0013291,A02890,2024-07-31,99.0,paid
I0013292,A02890,2024-08-31,99.0,paid
I0013293,A02890,2024-09-30,99.0,paid
I0013294,A02890,2024-10-31,99.0,paid
I0013295,A02890,2024-11-30,99.0,paid
I0013296,A02890,2024-12-31,99.0,paid
I0013297,A02890,2025-01-31,99.0,paid
I0013298,A02890,2025-02-28,99.0,paid
I0013299,A02890,2025-03-31,99.0,paid
I0013300,A02890,2025-04-30,99.0,paid
I0013301,A02890,2025-05-31,99.0,paid
I0013302,A02890,2025-06-30,99.0,paid
I0013303,A02890,2025-07-31,99.0,paid
I0013304,A02890,2025-08-31,99.0,paid
I0013305,A02890,2025-09-30,99.0,paid
I0013306,A02890,2025-10-31,99.0,paid
I0013307,A02890,2025-11-30,99.0,paid
I0013308,A02890,2025-12-31,99.0,paid
I0013309,A02890,2026-01-31,99.0,paid
I0013310,A02890,2026-02-28,99.0,paid
I0013311,A02890,2026-03-31,99.0,paid
I0013312,A02893,2025-02-10,99.0,paid
I0013313,A02893,2025-03-10,99.0,paid
I0013314,A02893,2025-04-10,99.0,paid
I0013315,A02893,2025-05-10,99.0,paid
I0013316,A02893,2025-06-10,99.0,paid
I0013317,A02893,2025-07-10,99.0,paid
I0013318,A02893,2025-08-10,99.0,paid
I0013319,A02893,2025-09-10,99.0,paid
I0013320,A02893,2025-10-10,99.0,paid
I0013321,A02893,2025-11-10,99.0,paid
I0013322,A02893,2025-12-10,99.0,paid
I0013323,A02893,2026-01-10,99.0,paid
I0013324,A02893,2026-02-10,99.0,paid
I0013325,A02893,2026-03-10,99.0,paid
I0013326,A02896,2024-02-29,99.0,paid
I0013327,A02896,2024-03-29,99.0,paid
I0013328,A02896,2024-04-29,99.0,paid
I0013329,A02896,2024-05-29,99.0,paid
I0013330,A02896,2024-06-29,99.0,paid
I0013331,A02896,2024-07-29,99.0,paid
I0013332,A02896,2024-08-29,99.0,paid
I0013333,A02896,2024-09-29,99.0,paid
I0013334,A02896,2024-10-29,99.0,paid
I0013335,A02896,2024-11-29,99.0,paid
I0013336,A02896,2024-12-29,99.0,paid
I0013337,A02896,2025-01-29,99.0,paid
I0013338,A02896,2025-02-28,99.0,paid
I0013339,A02898,2024-05-31,49.0,paid
I0013340,A02898,2024-06-30,49.0,paid
I0013341,A02898,2024-07-31,49.0,paid
I0013342,A02899,2025-02-19,249.0,paid
I0013343,A02901,2024-09-15,49.0,paid
I0013344,A02901,2024-10-15,49.0,paid
I0013345,A02901,2024-11-15,49.0,paid
I0013346,A02901,2024-12-15,49.0,paid
I0013347,A02901,2025-01-15,49.0,paid
I0013348,A02901,2025-02-15,49.0,paid
I0013349,A02901,2025-03-15,49.0,paid
I0013350,A02902,2025-09-19,49.0,paid
I0013351,A02902,2025-10-19,49.0,paid
I0013352,A02906,2025-02-24,99.0,paid
I0013353,A02906,2025-03-24,99.0,paid
I0013354,A02906,2025-04-24,99.0,paid
I0013355,A02906,2025-05-24,99.0,paid
I0013356,A02906,2025-06-24,99.0,paid
I0013357,A02906,2025-07-24,99.0,paid
I0013358,A02906,2025-08-24,99.0,paid
I0013359,A02907,2025-09-17,99.0,paid
I0013360,A02907,2025-10-17,99.0,paid
I0013361,A02907,2025-11-17,99.0,paid
I0013362,A02907,2025-12-17,99.0,paid
I0013363,A02907,2026-01-17,99.0,paid
I0013364,A02907,2026-02-17,99.0,paid
I0013365,A02907,2026-03-17,99.0,paid
I0013366,A02908,2024-02-07,49.0,paid
I0013367,A02908,2024-03-07,49.0,paid
I0013368,A02908,2024-04-07,49.0,paid
I0013369,A02911,2025-04-17,99.0,paid
I0013370,A02911,2025-05-17,99.0,paid
I0013371,A02911,2025-06-17,99.0,paid
I0013372,A02911,2025-07-17,99.0,paid
I0013373,A02913,2024-12-30,249.0,paid
I0013374,A02913,2025-01-30,249.0,paid
I0013375,A02916,2024-04-11,49.0,paid
I0013376,A02916,2024-05-11,49.0,paid
I0013377,A02916,2024-06-11,49.0,paid
I0013378,A02916,2024-07-11,49.0,paid
I0013379,A02916,2024-08-11,49.0,paid
I0013380,A02916,2024-09-11,49.0,paid
I0013381,A02916,2024-10-11,49.0,paid
I0013382,A02916,2024-11-11,49.0,paid
I0013383,A02916,2024-12-11,49.0,paid
I0013384,A02916,2025-01-11,49.0,paid
I0013385,A02916,2025-02-11,49.0,paid
I0013386,A02916,2025-03-11,49.0,paid
I0013387,A02916,2025-04-11,49.0,paid
I0013388,A02916,2025-05-11,49.0,paid
I0013389,A02916,2025-06-11,49.0,paid
I0013390,A02916,2025-07-11,49.0,paid
I0013391,A02916,2025-08-11,49.0,paid
I0013392,A02916,2025-09-11,49.0,paid
I0013393,A02916,2025-10-11,49.0,paid
I0013394,A02916,2025-11-11,49.0,paid
I0013395,A02916,2025-12-11,49.0,paid
I0013396,A02916,2026-01-11,49.0,paid
I0013397,A02916,2026-02-11,49.0,paid
I0013398,A02916,2026-03-11,49.0,paid
I0013399,A02917,2024-06-19,49.0,paid
I0013400,A02917,2024-07-19,49.0,paid
I0013401,A02918,2025-07-15,49.0,paid
I0013402,A02918,2025-08-15,49.0,paid
I0013403,A02918,2025-09-15,49.0,paid
I0013404,A02918,2025-10-15,49.0,paid
I0013405,A02918,2025-11-15,49.0,paid
I0013406,A02918,2025-12-15,49.0,paid
I0013407,A02918,2026-01-15,49.0,paid
I0013408,A02918,2026-02-15,49.0,paid
I0013409,A02918,2026-03-15,49.0,paid
I0013410,A02919,2024-01-29,99.0,paid
I0013411,A02919,2024-02-29,99.0,paid
I0013412,A02919,2024-03-29,99.0,paid
I0013413,A02919,2024-04-29,99.0,paid
I0013414,A02919,2024-05-29,99.0,paid
I0013415,A02919,2024-06-29,99.0,paid
I0013416,A02919,2024-07-29,99.0,paid
I0013417,A02919,2024-08-29,99.0,paid
I0013418,A02919,2024-09-29,99.0,paid
I0013419,A02919,2024-10-29,99.0,paid
I0013420,A02919,2024-11-29,99.0,paid
I0013421,A02919,2024-12-29,99.0,paid
I0013422,A02919,2025-01-29,99.0,paid
I0013423,A02919,2025-02-28,99.0,paid
I0013424,A02919,2025-03-29,99.0,paid
I0013425,A02919,2025-04-29,99.0,paid
I0013426,A02919,2025-05-29,99.0,paid
I0013427,A02919,2025-06-29,99.0,paid
I0013428,A02919,2025-07-29,99.0,paid
I0013429,A02919,2025-08-29,99.0,paid
I0013430,A02919,2025-09-29,99.0,paid
I0013431,A02919,2025-10-29,99.0,paid
I0013432,A02919,2025-11-29,99.0,paid
I0013433,A02921,2025-10-24,49.0,paid
I0013434,A02921,2025-11-24,49.0,paid
I0013435,A02921,2025-12-24,49.0,paid
I0013436,A02923,2024-04-19,49.0,paid
I0013437,A02923,2024-05-19,49.0,paid
I0013438,A02923,2024-06-19,49.0,paid
I0013439,A02923,2024-07-19,49.0,paid
I0013440,A02923,2024-08-19,49.0,paid
I0013441,A02923,2024-09-19,49.0,paid
I0013442,A02924,2025-03-17,99.0,paid
I0013443,A02924,2025-04-17,99.0,paid
I0013444,A02924,2025-05-17,99.0,paid
I0013445,A02924,2025-06-17,99.0,paid
I0013446,A02924,2025-07-17,99.0,paid
I0013447,A02924,2025-08-17,99.0,paid
I0013448,A02924,2025-09-17,99.0,paid
I0013449,A02924,2025-10-17,99.0,paid
I0013450,A02924,2025-11-17,99.0,paid
I0013451,A02924,2025-12-17,99.0,paid
I0013452,A02924,2026-01-17,99.0,paid
I0013453,A02924,2026-02-17,99.0,paid
I0013454,A02924,2026-03-17,99.0,paid
I0013455,A02926,2025-01-13,49.0,paid
I0013456,A02926,2025-02-13,49.0,paid
I0013457,A02926,2025-03-13,49.0,paid
I0013458,A02926,2025-04-13,49.0,paid
I0013459,A02926,2025-05-13,49.0,paid
I0013460,A02926,2025-06-13,49.0,paid
I0013461,A02926,2025-07-13,49.0,paid
I0013462,A02926,2025-08-13,49.0,paid
I0013463,A02926,2025-09-13,49.0,paid
I0013464,A02926,2025-10-13,49.0,paid
I0013465,A02926,2025-11-13,49.0,paid
I0013466,A02926,2025-12-13,49.0,paid
I0013467,A02926,2026-01-13,49.0,paid
I0013468,A02926,2026-02-13,49.0,paid
I0013469,A02926,2026-03-13,49.0,paid
I0013470,A02928,2025-01-14,49.0,paid
I0013471,A02928,2025-02-14,49.0,paid
I0013472,A02928,2025-03-14,49.0,paid
I0013473,A02928,2025-04-14,49.0,paid
I0013474,A02928,2025-05-14,49.0,paid
I0013475,A02928,2025-06-14,49.0,paid
I0013476,A02928,2025-07-14,49.0,paid
I0013477,A02928,2025-08-14,49.0,paid
I0013478,A02928,2025-09-14,49.0,paid
I0013479,A02928,2025-10-14,49.0,paid
I0013480,A02928,2025-11-14,49.0,paid
I0013481,A02928,2025-12-14,49.0,paid
I0013482,A02928,2026-01-14,49.0,paid
I0013483,A02928,2026-02-14,49.0,paid
I0013484,A02928,2026-03-14,49.0,paid
I0013485,A02929,2024-09-08,99.0,paid
I0013486,A02929,2024-10-08,99.0,paid
I0013487,A02930,2025-04-13,99.0,paid
I0013488,A02930,2025-05-13,99.0,paid
I0013489,A02930,2025-06-13,99.0,paid
I0013490,A02930,2025-07-13,99.0,paid
I0013491,A02931,2025-01-28,99.0,paid
I0013492,A02931,2025-02-28,99.0,paid
I0013493,A02931,2025-03-28,99.0,paid
I0013494,A02931,2025-04-28,99.0,paid
I0013495,A02931,2025-05-28,99.0,paid
I0013496,A02931,2025-06-28,99.0,paid
I0013497,A02931,2025-07-28,99.0,paid
I0013498,A02931,2025-08-28,99.0,paid
I0013499,A02931,2025-09-28,99.0,paid
I0013500,A02931,2025-10-28,99.0,paid
I0013501,A02931,2025-11-28,99.0,paid
I0013502,A02931,2025-12-28,99.0,paid
I0013503,A02931,2026-01-28,99.0,paid
I0013504,A02931,2026-02-28,99.0,paid
I0013505,A02931,2026-03-28,99.0,paid
I0013506,A02932,2024-05-16,99.0,paid
I0013507,A02932,2024-06-16,99.0,paid
I0013508,A02932,2024-07-16,99.0,paid
I0013509,A02932,2024-08-16,99.0,paid
I0013510,A02932,2024-09-16,99.0,paid
I0013511,A02932,2024-10-16,99.0,paid
I0013512,A02932,2024-11-16,99.0,paid
I0013513,A02932,2024-12-16,99.0,paid
I0013514,A02932,2025-01-16,99.0,paid
I0013515,A02932,2025-02-16,99.0,paid
I0013516,A02932,2025-03-16,99.0,paid
I0013517,A02932,2025-04-16,99.0,paid
I0013518,A02932,2025-05-16,99.0,paid
I0013519,A02932,2025-06-16,99.0,paid
I0013520,A02932,2025-07-16,99.0,paid
I0013521,A02932,2025-08-16,99.0,paid
I0013522,A02932,2025-09-16,99.0,paid
I0013523,A02932,2025-10-16,99.0,paid
I0013524,A02932,2025-11-16,99.0,paid
I0013525,A02932,2025-12-16,99.0,paid
I0013526,A02933,2025-01-08,99.0,paid
I0013527,A02933,2025-02-08,99.0,paid
I0013528,A02933,2025-03-08,99.0,paid
I0013529,A02933,2025-04-08,99.0,paid
I0013530,A02933,2025-05-08,99.0,paid
I0013531,A02933,2025-06-08,99.0,paid
I0013532,A02933,2025-07-08,99.0,paid
I0013533,A02933,2025-08-08,99.0,paid
I0013534,A02933,2025-09-08,99.0,paid
I0013535,A02933,2025-10-08,99.0,paid
I0013536,A02933,2025-11-08,99.0,paid
I0013537,A02933,2025-12-08,99.0,paid
I0013538,A02933,2026-01-08,99.0,paid
I0013539,A02933,2026-02-08,99.0,paid
I0013540,A02938,2024-02-28,49.0,paid
I0013541,A02938,2024-03-28,49.0,paid
I0013542,A02938,2024-04-28,49.0,paid
I0013543,A02938,2024-05-28,49.0,paid
I0013544,A02938,2024-06-28,49.0,paid
I0013545,A02938,2024-07-28,49.0,paid
I0013546,A02938,2024-08-28,49.0,paid
I0013547,A02938,2024-09-28,49.0,paid
I0013548,A02938,2024-10-28,49.0,paid
I0013549,A02938,2024-11-28,49.0,paid
I0013550,A02938,2024-12-28,49.0,paid
I0013551,A02938,2025-01-28,49.0,paid
I0013552,A02938,2025-02-28,49.0,paid
I0013553,A02938,2025-03-28,49.0,paid
I0013554,A02938,2025-04-28,49.0,paid
I0013555,A02938,2025-05-28,49.0,paid
I0013556,A02938,2025-06-28,49.0,paid
I0013557,A02938,2025-07-28,49.0,paid
I0013558,A02938,2025-08-28,49.0,paid
I0013559,A02938,2025-09-28,49.0,paid
I0013560,A02938,2025-10-28,49.0,paid
I0013561,A02938,2025-11-28,49.0,paid
I0013562,A02938,2025-12-28,49.0,paid
I0013563,A02938,2026-01-28,49.0,paid
I0013564,A02938,2026-02-28,49.0,paid
I0013565,A02938,2026-03-28,49.0,paid
I0013566,A02940,2024-01-13,249.0,paid
I0013567,A02940,2024-02-13,249.0,paid
I0013568,A02940,2024-03-13,249.0,paid
I0013569,A02940,2024-04-13,249.0,paid
I0013570,A02940,2024-05-13,249.0,paid
I0013571,A02940,2024-06-13,249.0,paid
I0013572,A02940,2024-07-13,249.0,paid
I0013573,A02940,2024-08-13,249.0,paid
I0013574,A02940,2024-09-13,249.0,paid
I0013575,A02940,2024-10-13,249.0,paid
I0013576,A02940,2024-11-13,249.0,paid
I0013577,A02940,2024-12-13,249.0,paid
I0013578,A02940,2025-01-13,249.0,paid
I0013579,A02940,2025-02-13,249.0,paid
I0013580,A02940,2025-03-13,249.0,paid
I0013581,A02940,2025-04-13,249.0,paid
I0013582,A02940,2025-05-13,249.0,paid
I0013583,A02940,2025-06-13,249.0,paid
I0013584,A02940,2025-07-13,249.0,paid
I0013585,A02940,2025-08-13,249.0,paid
I0013586,A02940,2025-09-13,249.0,paid
I0013587,A02940,2025-10-13,249.0,paid
I0013588,A02940,2025-11-13,249.0,paid
I0013589,A02940,2025-12-13,249.0,paid
I0013590,A02940,2026-01-13,249.0,paid
I0013591,A02940,2026-02-13,249.0,paid
I0013592,A02940,2026-03-13,249.0,paid
I0013593,A02943,2025-06-18,49.0,paid
I0013594,A02943,2025-07-18,49.0,paid
I0013595,A02943,2025-08-18,49.0,paid
I0013596,A02943,2025-09-18,49.0,paid
I0013597,A02943,2025-10-18,49.0,paid
I0013598,A02944,2024-04-19,49.0,paid
I0013599,A02944,2024-05-19,49.0,paid
I0013600,A02947,2024-08-04,99.0,paid
I0013601,A02947,2024-09-04,99.0,paid
I0013602,A02947,2024-10-04,99.0,paid
I0013603,A02947,2024-11-04,99.0,paid
I0013604,A02947,2024-12-04,99.0,paid
I0013605,A02947,2025-01-04,99.0,paid
I0013606,A02947,2025-02-04,99.0,paid
I0013607,A02947,2025-03-04,99.0,paid
I0013608,A02947,2025-04-04,99.0,paid
I0013609,A02947,2025-05-04,99.0,paid
I0013610,A02947,2025-06-04,99.0,paid
I0013611,A02948,2025-06-09,49.0,paid
I0013612,A02948,2025-07-09,49.0,paid
I0013613,A02950,2025-07-27,49.0,paid
I0013614,A02950,2025-08-27,49.0,paid
I0013615,A02950,2025-09-27,49.0,paid
I0013616,A02950,2025-10-27,49.0,paid
I0013617,A02950,2025-11-27,49.0,paid
I0013618,A02950,2025-12-27,49.0,paid
I0013619,A02950,2026-01-27,49.0,paid
I0013620,A02954,2025-08-25,49.0,paid
I0013621,A02954,2025-09-25,49.0,paid
I0013622,A02954,2025-10-25,49.0,paid
I0013623,A02954,2025-11-25,49.0,paid
I0013624,A02954,2025-12-25,49.0,paid
I0013625,A02956,2024-09-02,49.0,paid
I0013626,A02956,2024-10-02,49.0,paid
I0013627,A02956,2024-11-02,49.0,paid
I0013628,A02956,2024-12-02,49.0,paid
I0013629,A02956,2025-01-02,49.0,paid
I0013630,A02956,2025-02-02,49.0,paid
I0013631,A02956,2025-03-02,49.0,paid
I0013632,A02956,2025-04-02,49.0,paid
I0013633,A02956,2025-05-02,49.0,paid
I0013634,A02956,2025-06-02,49.0,paid
I0013635,A02956,2025-07-02,49.0,paid
I0013636,A02956,2025-08-02,49.0,paid
I0013637,A02956,2025-09-02,49.0,paid
I0013638,A02960,2025-08-15,99.0,paid
I0013639,A02960,2025-09-15,99.0,paid
I0013640,A02960,2025-10-15,99.0,paid
I0013641,A02960,2025-11-15,99.0,paid
I0013642,A02960,2025-12-15,99.0,paid
I0013643,A02960,2026-01-15,99.0,paid
I0013644,A02960,2026-02-15,99.0,paid
I0013645,A02960,2026-03-15,99.0,paid
I0013646,A02963,2024-03-11,49.0,paid
I0013647,A02963,2024-04-11,49.0,paid
I0013648,A02963,2024-05-11,49.0,paid
I0013649,A02963,2024-06-11,49.0,paid
I0013650,A02963,2024-07-11,49.0,paid
I0013651,A02963,2024-08-11,49.0,paid
I0013652,A02963,2024-09-11,49.0,paid
I0013653,A02963,2024-10-11,49.0,paid
I0013654,A02963,2024-11-11,49.0,paid
I0013655,A02966,2024-12-17,99.0,paid
I0013656,A02966,2025-01-17,99.0,paid
I0013657,A02966,2025-02-17,99.0,paid
I0013658,A02966,2025-03-17,99.0,paid
I0013659,A02966,2025-04-17,99.0,paid
I0013660,A02966,2025-05-17,99.0,paid
I0013661,A02966,2025-06-17,99.0,paid
I0013662,A02966,2025-07-17,99.0,paid
I0013663,A02966,2025-08-17,99.0,paid
I0013664,A02966,2025-09-17,99.0,paid
I0013665,A02966,2025-10-17,99.0,paid
I0013666,A02966,2025-11-17,99.0,paid
I0013667,A02966,2025-12-17,99.0,paid
I0013668,A02966,2026-01-17,99.0,paid
I0013669,A02966,2026-02-17,99.0,paid
I0013670,A02966,2026-03-17,99.0,paid
I0013671,A02967,2024-08-18,99.0,paid
I0013672,A02967,2024-09-18,99.0,paid
I0013673,A02967,2024-10-18,99.0,paid
I0013674,A02967,2024-11-18,99.0,paid
I0013675,A02967,2024-12-18,99.0,paid
I0013676,A02967,2025-01-18,99.0,paid
I0013677,A02967,2025-02-18,99.0,paid
I0013678,A02967,2025-03-18,99.0,paid
I0013679,A02967,2025-04-18,99.0,paid
I0013680,A02967,2025-05-18,99.0,paid
I0013681,A02968,2024-07-19,49.0,paid
I0013682,A02968,2024-08-19,49.0,paid
I0013683,A02968,2024-09-19,49.0,paid
I0013684,A02968,2024-10-19,49.0,paid
I0013685,A02968,2024-11-19,49.0,paid
I0013686,A02968,2024-12-19,49.0,paid
I0013687,A02969,2025-01-08,49.0,paid
I0013688,A02969,2025-02-08,49.0,paid
I0013689,A02969,2025-03-08,49.0,paid
I0013690,A02969,2025-04-08,49.0,paid
I0013691,A02969,2025-05-08,49.0,paid
I0013692,A02969,2025-06-08,49.0,paid
I0013693,A02969,2025-07-08,49.0,paid
I0013694,A02969,2025-08-08,49.0,paid
I0013695,A02969,2025-09-08,49.0,paid
I0013696,A02969,2025-10-08,49.0,paid
I0013697,A02969,2025-11-08,49.0,paid
I0013698,A02975,2024-12-04,49.0,paid
I0013699,A02975,2025-01-04,49.0,paid
I0013700,A02975,2025-02-04,49.0,paid
I0013701,A02975,2025-03-04,49.0,paid
I0013702,A02975,2025-04-04,49.0,paid
I0013703,A02975,2025-05-04,49.0,paid
I0013704,A02975,2025-06-04,49.0,paid
I0013705,A02975,2025-07-04,49.0,paid
I0013706,A02975,2025-08-04,49.0,paid
I0013707,A02976,2025-07-01,99.0,paid
I0013708,A02976,2025-08-01,99.0,paid
I0013709,A02976,2025-09-01,99.0,paid
I0013710,A02982,2024-07-06,99.0,paid
I0013711,A02982,2024-08-06,99.0,paid
I0013712,A02982,2024-09-06,99.0,paid
I0013713,A02982,2024-10-06,99.0,paid
I0013714,A02982,2024-11-06,99.0,paid
I0013715,A02982,2024-12-06,99.0,paid
I0013716,A02982,2025-01-06,99.0,paid
I0013717,A02982,2025-02-06,99.0,paid
I0013718,A02982,2025-03-06,99.0,paid
I0013719,A02982,2025-04-06,99.0,paid
I0013720,A02982,2025-05-06,99.0,paid
I0013721,A02982,2025-06-06,99.0,paid
I0013722,A02982,2025-07-06,99.0,paid
I0013723,A02982,2025-08-06,99.0,paid
I0013724,A02982,2025-09-06,99.0,paid
I0013725,A02982,2025-10-06,99.0,paid
I0013726,A02982,2025-11-06,99.0,paid
I0013727,A02982,2025-12-06,99.0,paid
I0013728,A02982,2026-01-06,99.0,paid
I0013729,A02982,2026-02-06,99.0,paid
I0013730,A02982,2026-03-06,99.0,paid
I0013731,A02983,2024-03-09,49.0,paid
I0013732,A02983,2024-04-09,49.0,paid
I0013733,A02983,2024-05-09,49.0,paid
I0013734,A02983,2024-06-09,49.0,paid
I0013735,A02983,2024-07-09,49.0,paid
I0013736,A02983,2024-08-09,49.0,paid
I0013737,A02983,2024-09-09,49.0,paid
I0013738,A02983,2024-10-09,49.0,paid
I0013739,A02983,2024-11-09,49.0,paid
I0013740,A02983,2024-12-09,49.0,paid
